id_partido,id_equipo
836411,8593
836412,8674
836467,8525
836481,9761
836490,10235
836107,8525
836512,10217
836537,8526
836544,8640
836570,9839
836587,10229
836589,8525
836606,10228
836613,9839
836614,9761
836615,9791
836617,9803
836619,10229
836623,10218
836626,10217
836634,8277
836640,10229
836641,8464
836113,10228
836121,9839
836658,8640
836661,10218
836663,10229
836674,8464
836684,10235
836689,9761
836691,10229
836205,10229
836208,8526
836209,8674
836218,8464
836219,9803
836225,10235
836229,10228
836250,8464
836277,10228
1028475,10229
1028571,10217
1028585,8674
1028595,10235
1028599,10228
1028604,8674
1028609,9803
1028612,10218
1028620,10235
1028625,8611
1028648,8277
1028652,10229
1028489,9908
1028490,9791
1028716,8526
1028717,8674
1028727,9761
1028735,8640
1028736,10219
1028765,10218
1028788,10219
1028836,10235
1028846,8277
1028854,10219
1028883,9761
1028894,8526
1028939,8277
1028948,10218
1028507,9791
1028508,10229
1028955,8464
1028985,9839
1028987,9908
1029000,10235
1028512,10219
1028526,10228
1028547,8526
1028551,8611
1028554,8674
1222676,8593
1222834,10219
1222876,6413
1222885,10235
1222887,9908
1222903,8525
1222906,8611
1222908,8277
1223037,9908
1223076,8464
1223078,9908
1223086,9803
1223093,9839
1223163,8464
1223194,9761
1223207,10217
1223222,9803
1223250,8525
1223256,9803
1223275,8674
1223278,9908
1223279,8464
1223286,9761
1223290,9803
1223294,10229
1223305,10229
1223308,9791
1223309,8525
1223312,10235
1223324,10217
1223335,10217
1223339,9839
1223342,9761
1222696,10217
1222701,6413
1222711,8277
1222745,8674
1222782,8464
1222784,8525
1222786,9803
1222788,8593
1222790,8640
1222795,8277
1472978,7788
1472981,9908
1473110,10228
1473123,8593
1473135,9803
1473144,8640
1473148,10219
1473169,8464
1473175,9908
1473178,10235
1473185,8611
1473188,6413
1473034,9791
1473035,9761
1473036,8640
1473198,9803
1473217,10228
1473233,8611
1473236,7788
1473239,10217
1473242,8464
1473243,6413
1473253,10235
1473254,6433
1473257,10229
1473259,9761
1473261,9803
1473269,9761
1473271,10235
1473272,8464
1473047,10228
1473288,8277
1473313,10228
1473323,6433
1473325,8640
1473327,9908
1473059,9761
1473061,8640
1473074,10228
1473077,6433
1473096,10217
1473100,8593
1473103,8277
1712401,8593
1712488,8640
1712498,6631
1712504,6433
1712509,9791
1712527,8674
1712533,6433
1712558,6631
1712561,8593
1712562,9761
1712568,10218
1712571,9908
1712574,6433
1712575,9761
1712579,7788
1712586,9761
1712592,10229
1712607,10228
1712610,6631
1712633,8611
1712412,9791
1712417,6413
1712420,8593
1712657,10228
1712659,9791
1712661,6433
1712663,10217
1712666,8640
1712671,8593
1712428,8674
1712432,10229
1712436,7788
1712439,8525
1712453,10218
1712462,8640
1712464,10235
1983355,8526
1983360,8464
1983364,8593
1983371,9803
1983372,8611
1983379,8277
1983389,7788
1983393,8277
1983402,8593
1983413,6413
1983417,8525
1983418,9791
1983431,10235
1983281,8277
1983461,10218
1983469,9908
1983479,10217
1983493,9791
1983506,8526
1983507,8525
1983514,8593
1983518,6413
1983292,10228
1983298,10235
1983540,8674
1983541,8611
1983552,8640
1983564,8640
1983306,8277
1983314,10235
1983318,7788
1983330,8640
1983335,9791
1983345,8674
506541,10265
506529,8028
506530,10265
506624,8025
506627,8030
506537,1957
506640,8242
506655,8025
506669,8028
506550,2183
506678,8031
506679,8322
506682,2186
506687,10265
506688,1601
506699,8242
506702,8025
506716,2186
506718,8242
506734,8025
506743,8244
506747,8020
506558,10265
506560,8025
506564,8030
506764,8322
506569,1957
506594,8244
506595,8030
506612,8031
673621,10265
673919,8242
674201,8025
674219,10265
674245,1601
674246,2183
674590,1957
674603,8242
674614,8245
674617,2186
674627,8021
674629,8245
674631,1601
674632,8569
674633,2183
674634,1957
674840,2182
673713,2183
673764,10265
673767,2182
673799,8242
838396,8245
838490,2183
838492,8322
838559,8031
838580,1957
838589,8245
838601,8024
838609,8322
838631,8322
838638,8569
838693,10265
838706,1957
838722,8020
838737,8030
838756,2183
838760,8673
838795,8024
838821,10265
838852,2186
838415,8673
838441,2182
838451,1601
838459,8031
838461,8025
1030914,1601
1030915,8024
1030953,2183
1030977,1601
1031075,8245
1031080,8030
1031088,10265
1031096,8021
1031118,8673
1031131,8244
1031140,1601
1031200,8244
1031103,8673
1031062,8021
1031034,8673
1031012,2182
1031020,8024
1030959,2183
1030939,8033
1030941,1601
1030851,1957
1030855,8030
1030856,8673
1030857,8024
1030863,1601
1030873,8245
1030875,2182
1030897,8025
1219088,8033
1219104,8020
1218901,8020
1218928,8033
1218868,8569
1218873,8025
1218875,8021
1219121,2183
1219210,8245
1219232,8025
1219247,1601
1219251,2182
1219264,8025
1219277,8033
1219280,8025
1218877,1957
1218881,8673
1219288,8023
1219289,8024
1218896,8033
1218906,2182
1218918,8020
1218923,8023
1219035,8025
1219036,8024
1219042,2183
1219053,8024
1467583,1601
1467714,2186
1467743,8033
1467835,8025
1467847,1957
1467866,8028
1467913,10265
1467929,8021
1467933,8245
1467966,8023
1467977,2182
1467978,2182
1467984,1957
1467639,1957
1467641,8673
1467642,10265
1467647,2182
1467649,8033
1468003,8245
1468018,8033
1467721,8030
1467763,8245
1467848,2182
1467862,2182
1467910,2186
1467930,1601
1467938,8024
1467709,8027
1467950,8025
1467843,8021
1467853,1957
1467864,8028
1467868,8033
1467872,8020
1467885,8023
1722092,2182
1722094,8020
1722097,8025
1722185,1957
1722190,10265
1722191,2182
1722195,8569
1722222,2182
1722241,8033
1722242,8245
1722243,8019
1802720,1601
1722106,8027
1722107,2186
1722263,2186
1722277,2186
1722283,8020
1722296,2186
1722301,8569
1722323,8028
1722115,8019
1722328,8245
1722119,8569
1722140,8028
1722151,2186
1722156,8028
1722159,8030
1994691,10265
1994695,8245
1994708,8033
1994717,2186
1994718,8673
1994726,8028
1994731,1601
1994736,2186
1994766,8245
1994623,8023
1994624,8021
1994786,8019
1994787,8673
1994797,8021
1994807,1957
1994834,8030
1994842,2186
1994631,8030
1994848,10265
1994849,8033
1994642,8020
1994643,1601
1994644,2186
1994645,8673
1994684,177361
509129,9773
509205,9807
509219,9772
509221,9807
509227,10264
509253,10238
509260,6403
509265,9773
509271,10214
509139,9807
509301,9807
509315,9772
509321,7844
509325,10238
509338,10212
509348,7844
509349,6403
509351,6421
509356,10264
509357,10238
509358,10214
509145,9768
509156,9807
509179,10213
509187,9772
509188,6403
509190,10264
509196,7841
509198,10214
686098,10264
686101,9771
686291,10215
686327,9807
686328,10212
686141,7841
686153,10238
686156,10238
686163,9771
686164,6403
686166,6421
686177,7841
686186,9771
686218,9768
686223,2033
686236,10212
686239,6421
686254,10214
686268,9772
686269,7844
686273,6421
686282,9773
686285,10214
686303,7844
686315,10212
686136,10214
686183,9807
686184,10212
686197,2033
686210,7844
686211,10238
686230,9773
686231,9809
686233,6403
859721,10238
859728,7841
859733,9768
859736,10238
859739,9809
859753,6403
859764,9765
859773,9765
859774,9772
859780,9809
859794,10211
859799,9768
859804,10215
859806,9772
859818,10238
859825,9771
859831,9768
859837,9765
859839,7844
859841,9771
859847,10212
859849,10238
859862,9768
859665,10211
859884,9809
859680,6403
859691,10215
859695,7841
859709,9772
1042818,4064
1042821,7841
1042823,9771
1042914,9764
1042928,9773
1042937,10212
1042942,10215
1042948,6403
1042951,10211
1042959,9764
1042842,10214
1042994,10214
1042995,7841
1043001,2033
1043015,10212
1043020,9768
1042853,10238
1043062,10211
1043066,7841
1042861,10264
1042867,7841
1042872,9773
1042875,6403
1255905,9772
1255909,10211
1255910,2033
1256658,8348
1256695,9764
1256792,6403
1256799,2033
1256845,9773
1256072,8348
1256077,7842
1256117,6403
1256160,9768
1256162,10264
1256185,10238
1256199,2033
1256215,10212
1256279,10214
1256331,9764
1257105,10212
1256387,8348
1256484,10215
1256493,10211
1256525,7841
1256682,9773
1256686,9768
1256692,10212
1256727,7842
1256764,9772
1256254,10211
1256302,10214
1256307,9768
1256324,10215
1256364,2033
1256466,10215
1256597,9773
1498092,158085
1498097,10264
1498117,9764
1498119,10212
1498120,6403
1498121,9768
1498122,10238
1498124,158085
1498129,7841
1498135,9773
1498148,10215
1498175,9764
1498176,7844
1498186,10264
1498187,10238
1498195,9768
1498205,7841
1498255,2033
1498314,9807
1498318,9764
1498333,7842
1498339,10264
1498022,158085
1498023,9807
1498068,6403
1498076,7842
1748719,9772
1748722,6547
1748800,10264
1748804,10214
1748811,9807
1748827,6547
1748840,9773
1750608,8613
1750614,9772
1750620,8348
1750627,10212
1750633,10238
1750638,10215
1750643,9773
1750667,8348
1750670,158085
1750673,9764
1750674,10215
1750675,9807
1750685,10238
1750689,158085
1750710,9773
1750716,9764
1750725,7841
1750743,9772
1750762,8348
1748745,7842
1748750,8613
1748771,10215
1748772,9807
1748777,7844
1748785,8348
1748789,10215
1748794,10212
2015816,6367
2015891,9807
2015895,9773
2015896,7842
2015899,10215
2015901,10238
2015907,188163
2015910,7842
2015920,7844
2015921,10214
2015922,7841
2015925,9768
2015926,158085
2015948,10238
2015950,6367
2015954,8613
2015961,9768
2015965,10215
2015970,9768
2015976,6367
2015820,8613
2015985,7842
2015987,10214
2015990,6403
2015994,9768
2015999,8348
2016001,7841
2016007,9807
2016008,6403
2016038,9807
2016040,7842
2016043,9768
2016044,188163
2016056,9772
2016059,8348
2016068,6403
2015828,9807
2015832,9773
2016072,6367
2016073,10212
2016079,10212
2016084,10214
2016086,10238
2016088,6367
2016089,8348
2016090,188163
2016102,10215
2016113,9772
2015837,8613
2015849,6367
2015857,7842
2015867,6367
2015871,188163
2015876,8348
2015878,10214
2015879,9773
2015882,8613
2015885,10264
2015886,188163
489984,8485
489986,8429
490040,8429
490044,8485
490047,9925
490057,8485
490061,8597
490076,8429
490078,9927
490084,9938
490113,9925
490114,9938
490122,9800
490125,9925
490128,9860
490135,8066
490137,9925
489995,9860
490157,10251
490165,9860
490179,8596
643178,8548
490011,9860
490012,8597
490017,9925
490031,8597
658731,8548
658734,8597
658786,9800
658857,8548
658868,9860
658872,8597
658887,9927
658889,8485
658893,8548
658904,9860
658910,9800
658990,9860
658995,8485
659028,8429
659029,10251
659032,8429
658744,8485
659043,9800
820482,8467
820492,9925
820506,8467
820507,9800
658750,9925
658758,8429
658764,8596
658782,8597
658784,8548
839806,8485
840286,9860
840287,8467
840311,8066
840318,8429
840321,10251
840323,8485
840338,9938
840352,8485
840365,8597
840370,8066
840375,9927
840392,9927
840413,8066
840417,9860
840419,8485
1005014,9938
1005030,8066
1005041,9925
840256,8467
840258,8066
840259,9925
840273,10251
840276,9800
840281,8485
1024250,9938
1024353,9938
1024393,9927
1024435,9927
1024441,8485
1024471,9927
1024486,9925
1024540,8485
1024584,9938
1024629,8467
1024665,9925
1024705,8457
1024184,8457
1024730,9860
1024767,8548
1189726,9800
1189732,9925
1189736,9938
1189741,8066
1189742,9925
1024266,9925
1024270,8597
1024280,9860
1024293,9925
1024306,8467
1229060,8467
1229084,9800
1229098,8597
1229100,8649
1229102,8467
1229115,9927
1229123,9938
1229128,8467
1229532,9938
1229554,9860
1229557,8597
1229582,8066
1229708,9938
1229751,8649
1229968,8467
1230373,9925
1230383,8649
1230388,8066
1228376,9860
1230408,8649
1230412,9938
1438245,8597
1228401,8597
1228602,8467
1228990,8485
1229038,9927
1474100,8467
1474239,8066
1474283,10251
1474314,8649
1474344,8485
1474352,8467
1474131,9938
1474369,8597
1474376,9860
1474390,8426
1474412,9927
1474448,8597
1474451,8649
1474469,9927
1474490,8467
1474148,8467
1474529,8426
1474536,9860
1474546,9927
1474566,9800
1686208,9800
1686211,9938
1686213,10251
1686215,9925
1686225,9927
1686230,8485
1474152,9938
1474217,8597
1726019,8485
1726075,9927
1726080,9925
1726083,8426
1726084,9800
1726086,9938
1726105,9927
1726109,9925
1726114,9927
1726116,9938
1726129,8429
1726144,9800
1726145,8485
1726152,9925
1726155,8426
1726168,8426
1726171,8597
1726172,8649
1726173,8467
1726177,9938
1726178,8066
1726179,9927
1726182,9938
1726185,8467
1726189,8429
1726190,8066
1726036,8649
1726194,8284
1726201,8429
1726202,8066
1726205,8485
1955053,8467
1955055,8284
1955057,8649
1955070,9938
1726061,8485
1990844,9938
1990906,9927
1990929,8429
1990939,9925
1990940,8284
1990849,8485
1990851,9927
1990854,8467
1990981,8429
1991010,8649
1991020,9927
1991021,8426
1991030,9925
1991033,8426
1991034,8467
1991038,8597
2216649,9860
2216652,8426
2216657,9860
2216659,9927
2216661,9938
2216670,8485
1990872,8467
1990874,8284
1990888,9860
1990893,8066
530329,8302
530334,8371
530335,8661
530337,8634
530339,8696
530347,10281
530354,9869
530358,10205
530360,8558
530364,9864
530379,8371
530450,8634
530101,9865
530458,8305
530460,10281
530461,9864
530476,8634
530489,8558
530493,8634
530550,9869
530560,8302
530563,9783
530581,8661
530582,10205
530584,9906
530586,8603
530589,9865
530112,9906
530599,8661
530601,8633
530607,9865
530609,10267
530614,9869
530616,8696
530623,8661
530626,8305
530629,9864
530633,8558
530649,9865
530653,10267
530662,10205
530680,8388
530114,8661
530117,8634
530121,10281
530134,8633
530136,8371
530211,9865
530215,8371
530217,10205
530218,8633
684746,9867
684757,8661
684765,8696
684784,8696
684807,8315
684821,8634
684862,8371
684864,8661
684874,8302
684875,9867
684596,8558
684907,8633
684922,8696
684957,8634
684974,10205
684976,9867
684982,9869
684987,8696
685007,9865
685018,9906
685021,8696
685037,8315
685043,10267
684611,8315
684620,8634
685085,8305
685097,9864
685143,8315
685147,8305
685168,8696
685173,10267
685197,8633
684634,9906
684648,8633
684663,8302
684665,10281
684705,9906
875448,9906
875459,9864
875477,8371
875663,8305
875681,9906
875698,9783
875719,8371
875741,10205
875798,10278
875809,9865
875816,10267
875510,9865
875826,8634
875847,8661
875852,9906
875873,8634
875897,9869
875915,8560
875929,8302
875935,8633
875700,9869
875713,9864
875739,8302
875750,9865
875789,9864
875868,8634
875874,8315
875877,9869
875880,9906
875532,9783
875949,10267
875953,9869
875955,9906
875982,8661
875992,8315
876003,8633
876012,9864
875518,10278
875481,10267
875449,8371
875452,8558
875456,9864
875563,8371
875588,8302
875589,8305
875591,9865
875592,8633
875634,8558
875638,8315
1051460,9864
1051462,10205
1051748,7878
1051762,8558
1051765,8603
1051768,8394
1051770,7878
1051772,10205
1051778,9869
1051791,8302
1051795,8661
1051803,8305
1051805,8581
1051810,8696
1051812,9906
1051828,8315
1051613,9906
1051831,8302
1051834,10267
1051849,8394
1051862,8603
1051866,10205
1051868,10267
1051873,7878
1051877,8581
1051880,8696
1051882,8558
1051916,8394
1051918,7878
1051922,8560
1051670,8371
1051671,8560
1051672,10205
1051931,8315
1051950,8603
1051959,8371
1051965,10205
1051977,8558
1052007,9869
1051693,8560
1051701,8302
1051717,8558
1051718,9906
1051722,8661
1051724,8315
1051727,8394
1259354,8302
1259383,8661
1259400,9783
1260133,8560
1260147,8633
1260150,9783
1260166,8558
1260178,8394
1260200,7878
1260208,9910
1260227,8315
1260248,10267
1260275,8661
1260230,8558
1260281,8370
1260305,8305
1260312,9906
1260315,8370
1260329,10267
1259967,8603
1259974,9864
1259990,8394
1260003,9783
1260017,9864
1260027,8302
1260060,8371
1260066,8302
1260100,9864
1260142,8661
1260144,9910
1260161,8305
1259998,8661
1260002,9783
1260209,8560
1260226,9783
1260109,8370
1260117,8558
1260165,8634
1260171,8661
1260206,8315
1260214,8394
1260284,10281
1260247,8633
1260301,8302
1260020,8305
1260091,8371
1260096,8302
1505561,8370
1505564,10267
1505904,10268
1505912,10205
1505927,8634
1505928,8302
1505932,8305
1505943,9906
1505947,8302
1505952,10268
1505953,8305
1505983,9864
1505991,8633
1505574,7878
1505576,8305
1506012,10267
1506017,9865
1506024,8315
1506026,8305
1506052,10267
1506058,10281
1506064,8305
1506067,8581
1506069,8634
1506072,10267
1506077,8633
1506105,8581
1506114,8315
1506125,9864
1506131,10281
1506153,10268
1506156,8315
1506157,7878
1506161,8633
1506164,8634
1506166,8370
1506167,8560
1506170,8371
1506179,8603
1506188,10281
1506189,8371
1505598,9906
1505861,10267
1505867,9906
1505890,8302
1505900,9865
1778041,8634
1778042,8633
1778043,9865
1778124,8560
1778129,8315
1778139,8302
1778147,10205
1778148,8315
1778151,7878
1778154,9906
1778155,8560
1778157,8305
1778158,8558
1778180,10267
1778187,8581
1778188,8634
1778193,9910
1778194,10268
1778195,9783
1778199,8305
1778200,8558
1778205,8315
1778207,8634
1778051,10268
1778224,10267
1778229,9906
1778239,8372
1778247,8560
1778249,9783
1778251,10205
1778259,8633
1778263,8634
1778276,10267
1778296,8558
1778314,9864
1778324,9906
1778356,8560
1778358,8305
1778361,8302
1778380,8558
1778382,8302
1778390,8372
1778392,9910
1778401,8558
1778402,10267
1778404,8315
1778413,9864
1778096,10267
1778097,8302
1778098,9865
1778101,8372
1778104,7869
1778108,10268
2030086,7878
2030182,8372
2030187,8581
2030190,8315
2030194,8633
2030201,8558
2030202,7878
2030205,8634
2030206,8302
2030208,9910
2030214,8633
2030216,10267
2030232,8370
2030236,9783
2030243,8633
2030245,8305
2030251,8581
2030264,8633
2030095,8634
2030350,8302
2030351,8634
2030358,8370
2030368,8306
2030370,8634
2030371,8372
2030383,8315
2030404,8315
2030406,8558
2030408,8634
2030414,10267
2030416,9869
2030420,8306
2030432,8560
2030434,9783
2030435,9869
2030441,8306
2030447,7878
2030104,9906
2030110,9869
2030461,8302
2030482,8302
2030485,8581
2030500,8305
2030512,8603
2030516,9864
2030528,10267
2030537,8370
2030121,9783
2030128,7878
2030146,9906
2030149,7878
2030155,10205
2030164,8306
486312,10179
486313,9824
486350,9930
589772,6493
589775,9930
589779,10179
589780,9824
589792,10199
589802,9930
589822,9824
589828,10243
589869,7955
589872,10199
589878,9824
589882,6493
589891,9824
589929,10199
486300,9930
486302,7955
486308,6493
663716,10192
663724,9956
663726,9931
663730,9956
663732,10179
663749,10190
663755,10179
768212,10190
768224,9956
768228,10192
768341,9930
768347,10199
768393,10243
768399,6493
768435,6493
768449,9931
768536,7955
663688,10192
663692,10199
663695,10190
663697,9956
663699,10190
663703,10192
663705,10199
663708,9956
663713,7955
845070,10192
845101,10192
845103,10190
845107,6493
845111,9956
954469,10190
954470,10191
845029,10179
845033,10243
954482,10243
954491,10199
954493,6493
954511,10192
954514,7955
954522,10199
954523,10190
954531,9956
954545,10192
845045,10192
845050,10191
845052,7955
845055,10243
845059,10191
845093,9956
845064,10190
1026928,7955
1026929,9777
1026974,10191
1026991,10191
1027008,10243
1027010,7730
1027011,9956
1147451,10243
1026941,10192
1147497,10199
1147500,10179
1147505,9931
1147506,10191
1147526,10192
1026942,9931
1026960,7955
1026962,10179
1026967,7955
1026968,10191
1026970,10192
1227789,10199
1227805,10192
1227808,9956
1227818,10179
1227820,10191
1227821,10243
1227832,9956
1227837,9931
1227838,9777
1227843,10199
1227849,10199
1227867,9931
1227877,9931
1227882,9956
1227893,9956
1227902,9956
1227907,7730
1227910,10192
1227766,10199
1227769,10243
1227777,10243
1471629,10192
1471708,10179
1471712,9931
1471718,10192
1471721,10190
1471732,9930
1471733,7730
1471735,10243
1471741,7730
1471636,10179
1471748,10179
1471877,10243
1471898,9956
1471902,10190
1471904,10192
1471913,9930
1471928,9930
1471960,10199
1471647,10190
1471651,10243
1471675,7730
1471677,10179
1717267,10190
1717270,10192
1717284,9956
1717297,9930
1775092,10243
1775104,10179
1775108,10192
1775110,9824
1775125,9824
1775134,10199
1775136,9931
1717226,10191
1717228,9930
1717229,10243
1775141,9956
1775172,10243
1775173,10192
1717234,10199
1717241,10179
1717255,10191
1992053,9931
1992098,10199
1992102,10190
1992118,10190
1992123,10179
1992125,10243
1992129,10192
1992134,9824
1992136,7896
1992140,10243
1992146,9956
1992148,10179
1992151,9931
1992161,7896
1992180,10243
1992189,10192
1992193,10190
1992061,9931
1992202,9956
1992204,10190
1992208,10191
1992210,10243
1992085,9956
1992086,9931
1992095,10192
492474,9994
492566,9991
492567,9998
492578,4049
492590,9991
492670,9994
492699,10001
492772,10000
492819,9993
492991,9998
492999,9987
493004,8571
493007,8342
493013,8203
493023,4049
493031,9996
493042,10001
493044,9985
493046,9994
493050,4049
493051,9993
492493,9998
493079,8342
493080,9987
493096,9993
493098,9987
493101,7947
492503,9987
492504,9984
492509,9991
492529,4049
492530,8571
492536,9996
492543,7947
492554,8203
665425,9991
665427,8203
665432,9999
665445,8635
665543,8203
665553,9991
665561,9997
665570,9999
665601,9997
665603,8635
665607,9991
665617,8571
665622,8635
665626,8342
665327,9984
665647,8635
665651,9987
665655,9985
665657,9993
665669,8571
665674,8342
665687,10001
665689,10000
665694,9987
665702,9999
665735,9986
665740,10001
665743,9991
665761,9991
665385,9984
665389,10001
665399,9991
838602,9986
838606,10000
838646,9991
838651,9989
838689,9993
838701,8203
838486,8571
838725,10001
838739,10000
838781,8635
838812,10001
838822,9989
838839,6351
838854,9984
838496,9997
838498,9989
838869,9993
838873,6351
838875,9986
838510,9991
838526,9994
838528,9987
838534,6351
838536,10001
838539,9991
838575,9994
1032772,10000
1032783,9984
1032787,9991
1032804,8203
1032820,9997
1032821,9989
1032825,8635
1032828,9994
1032831,9998
1032838,10001
1032701,9994
1032702,9991
1032706,8571
1032847,9987
1032848,9994
1032857,8635
1032859,9985
1032876,9993
1032882,8571
1032902,8342
1032910,9984
1032919,9994
1032927,9991
1032931,9985
1032932,10001
1032718,8342
1032725,8203
1032736,9998
1032740,9985
1032741,8635
1032754,9994
1032762,10000
1223977,9994
1223983,8475
1224061,8571
1224064,9993
1224067,8342
1224072,9984
1224074,1773
1224075,8635
1224080,9985
1224090,8475
1224102,9991
1224110,9987
1224112,9989
1224113,1773
1224120,9984
1223996,9985
1224139,9991
1224142,8571
1224152,9989
1224162,9994
1224166,8342
1224173,9987
1224176,8342
1224178,9986
1224184,9998
1224185,9987
1224203,10000
1224214,9998
1224002,10000
1224003,9986
1224219,8475
1224011,9984
1224021,8342
1224031,8475
1224033,9985
1224043,8635
1224050,8475
1224051,9985
1717819,9991
1717820,8573
1717824,8571
1717901,8342
1717904,9989
1717907,8573
1717908,9984
1717909,9994
1717918,8635
1717920,9985
1717944,8635
1717958,9984
1717962,8342
1717964,9994
1717971,9984
1717980,9986
1717982,274581
1717984,8475
1717996,10001
1717998,9994
1718002,10000
1718019,9991
1718035,9984
1718046,8635
1718047,9984
1717834,9991
1718055,9994
1717843,8203
1717845,9985
1717847,9987
1717857,8635
1717882,9986
1717884,8342
1979906,9997
1979933,9991
1979934,8342
1979938,9986
1979939,1773
1979946,10001
1979950,9987
1979953,9991
1979959,274581
1979971,8475
1979840,9987
1979841,8203
1979846,10000
1979976,8635
1979977,8571
1979980,8475
1980020,9987
1980038,9997
1980039,8635
1980040,9985
1980047,10000
1980048,9997
1979854,8342
1980061,8342
1979885,8635
1979887,9997
489042,10261
489043,8659
489044,8650
489133,8586
489135,8668
489136,8455
489150,9825
489162,10194
489166,8528
489172,9879
489184,8668
489188,8655
489193,8528
489196,10194
489201,8549
489209,9879
489055,8654
489056,8667
489057,9825
489233,8549
489240,8528
489252,8586
489253,8668
489255,8462
489258,10261
489270,10261
489274,8654
489281,8659
489286,8559
489287,8549
489291,9879
489298,8668
489308,8659
489310,10261
489330,9879
489064,8456
489065,8655
489338,10260
489345,8472
489350,8549
489359,8659
489372,8668
489376,8456
489383,10261
489387,10260
489402,10194
489403,9825
489405,8654
489072,10260
489076,9825
489078,8654
489080,8668
489085,10261
489092,8559
489096,8659
489115,8462
489116,8455
489124,9825
489131,8650
658576,9825
658700,8655
658701,8668
658712,10252
658715,8456
658716,8586
658723,8472
658823,9825
658825,8668
658829,8456
658830,10252
658831,9879
658839,8667
658850,8462
658859,10194
658922,8586
658584,8455
658589,10260
658932,8667
658935,8528
658938,8655
658939,8586
658942,10194
658944,10260
658960,8667
658974,10260
658977,8655
659069,8191
659070,8658
659075,10260
659077,8559
659083,8472
659087,8191
659096,8462
659106,10260
658593,8462
658594,10252
658600,8559
659111,9879
659130,8528
659148,8602
659150,10194
659151,8462
659153,8658
659156,8559
659158,8668
659165,8602
659178,8456
659368,8455
659371,8528
658604,8658
658618,8668
658619,10252
658620,8559
658628,9879
658629,10194
658682,10194
658693,8191
839922,8456
839935,8483
839939,8658
839942,8659
839947,8668
839952,10194
839955,8650
839967,8559
839969,8586
839976,8456
840001,8654
840003,8650
840006,10261
840007,8668
840012,9825
840065,10194
840070,8472
840072,8654
840075,8668
840097,8455
840113,8655
840116,8602
840125,9825
840127,8655
840129,8559
840130,9879
839840,9825
840172,8654
840176,10252
840178,10260
840181,8472
840189,10194
840211,8659
840226,8658
840233,8456
839849,8602
839859,9879
839860,8658
839868,8455
839873,8655
839875,10260
839886,8455
839887,8650
839893,8456
1024172,8602
1024188,8668
1024792,8602
1024834,8668
1024848,10172
1024865,8528
1024910,8559
1024934,10172
1024940,8602
1024958,8655
1024983,9850
1024304,10172
1024313,10194
1025220,8659
1025222,8472
1025240,8668
1025248,8472
1025255,8559
1025257,10172
1025278,8650
1025405,9825
1025422,8528
1025483,10252
1025520,8455
1025549,10261
1025576,8602
1025634,9825
1025648,9850
1025735,8472
1025771,10252
1025796,8456
1025815,8455
1025824,8659
1025884,10172
1025915,10194
1025975,8456
1026004,8472
1026027,8659
1026062,10260
1026089,10252
1026206,9825
1024401,10260
1024412,8528
1024459,8659
1024497,8472
1024510,9879
1024534,8455
1228236,8650
1229201,10252
1229212,8586
1229213,8654
1229221,10252
1229242,10261
1229257,10252
1229259,10194
1229265,10261
1229287,10172
1229300,10261
1228298,8654
1229312,8456
1229315,8466
1229324,10252
1229342,9879
1229348,10172
1229367,9850
1229371,10003
1229378,8456
1229383,10261
1229386,10194
1229392,8528
1229408,8455
1228306,8472
1228318,8668
1229436,10260
1229448,10252
1229451,9850
1229463,10252
1229466,8668
1229469,10261
1229490,8466
1229495,8654
1229499,10261
1229500,8456
1229502,8466
1228357,8650
1228415,8456
1229167,9879
1229170,10172
1229172,8668
1474070,8668
1474329,10003
1474334,8472
1474399,8586
1474402,9850
1474406,10252
1474422,8650
1474424,10003
1474527,9850
1474553,9825
1474560,8650
1474578,10252
1474689,8654
1474692,8667
1474705,8668
1474956,10003
1475003,8344
1475005,10003
1475009,8472
1474154,8668
1475016,8344
1475018,10261
1475026,9825
1475049,9850
1475056,10003
1475059,8659
1475082,8659
1475089,8667
1475100,9850
1475114,8654
1474177,8344
1474180,8654
1474184,8650
1474212,8654
1474216,9850
1474223,8455
1474244,8654
1474250,8586
1474262,8466
1474265,8650
1474306,8344
1474307,9879
1723983,8455
1723989,10252
1724072,8191
1724073,8586
1724079,10260
1724080,8650
1724083,8455
1724084,9826
1724091,10252
1724096,8654
1724100,10172
1724104,8667
1724108,9826
1724115,10194
1724118,8654
1724129,9825
1724154,8654
1724166,8668
1723996,10194
1724000,8191
1724182,10194
1724186,8456
1724196,9825
1724201,8667
1724202,10252
1724212,8455
1724221,10260
1724231,10172
1724243,10003
1724252,8659
1724253,8472
1724255,9826
1724264,8466
1724009,8659
1724278,8191
1724281,8472
1724295,8455
1724311,8466
1724313,8197
1724316,10252
1724322,8668
1724325,10261
1724326,10172
1724334,8650
1724347,8197
1724351,8668
1724016,10252
1724025,10260
1724036,8668
1724038,10172
1724046,8659
1724053,8654
1724056,8586
1724057,8197
1724069,10261
1987033,10252
1988807,9817
1988808,10261
1988832,10252
1988848,8455
1988854,8650
1988856,8456
1988875,8586
1988894,8455
1988895,10252
1988899,8466
1988915,8668
1988921,9850
1988926,8659
1988930,8455
1988939,8456
1988952,10260
1988956,8654
1988971,8668
1988983,8659
1988989,10261
1988992,8654
1988997,9825
1988733,8586
1988735,10194
1988736,10003
1988737,8466
1989006,8456
1989014,8472
1989044,8654
1989071,8659
1989078,8466
1988742,9826
